price,bedrooms,bathrooms,size_sqft,property_type,location,furnishing,price_category,days_on_market,verified
2500000.0,1.0,2.0,858.0,Residential For Sale,Vida Residences Dubai Mall,YES,Medium,468,True
1430000.0,1.0,2.0,767.0,Residential For Sale,Pinnacle,YES,Medium,527,True
1618000.0,1.0,2.0,745.0,Residential For Sale,Sobha Creek Vista Heights,YES,Medium,500,False
507254.0,1.0,2.0,877.0,Residential For Sale,Bluebell Residence,NO,low-economy,457,False
2400000.0,2.0,3.0,1331.0,Residential For Sale,West Avenue Tower,NO,Medium,527,True
3000000.0,3.0,4.0,2285.0,Residential For Sale,Haven By Aldar,NO,Medium,479,False
380000.0,1.0,2.0,744.0,Residential For Sale,City Tower,NO,low-economy,461,False
2580000.0,2.0,2.0,1248.0,Residential For Sale,Ocean Cove,NO,Medium,464,False
1127000.0,2.0,3.0,1553.0,Residential For Sale,Blue Pearls,PARTLY,Medium,460,False
3580000.0,3.0,3.0,1657.0,Residential For Sale,Ocean Cove,NO,Medium,464,False
9448437.5,6.0,3.0,5796.375,Residential For Sale,Venice,NO,Luxury,478,True
1777000.0,1.0,1.0,796.0,Residential For Sale,Ocean Cove,NO,Medium,464,False
1950000.0,1.0,2.0,889.0,Residential For Sale,Ellington House II,NO,Medium,473,True
1400000.0,2.0,2.0,993.0,Residential For Sale,Golf Views,NO,Medium,459,True
850000.0,1.0,1.0,664.0,Residential For Sale,The Hamilton,NO,low-economy,466,True
749000.0,1.0,1.0,451.0,Residential For Sale,Al Mamsha,NO,low-economy,453,False
1849999.0,3.0,3.0,2035.0,Residential For Sale,Amargo,NO,Medium,451,True
2000000.0,3.0,4.0,1964.0,Residential For Sale,Victoria Residency,NO,Medium,454,True
2200000.0,1.0,1.0,619.0,Residential For Sale,Marina Gate 2,YES,Medium,463,True
2400000.0,1.0,2.0,751.0,Residential For Sale,Mallside Residence,PARTLY,Medium,531,True
1800000.0,1.0,1.0,691.0,Residential For Sale,Vida Residences Creek Beach,NO,Medium,450,True
3400000.0,4.0,5.0,2516.0,Residential For Sale,La Rosa 5,NO,Medium,474,True
2250000.0,1.0,1.0,785.0,Residential For Sale,La Cote Building 4,NO,Medium,472,True
4350000.0,5.0,6.0,2941.0,Residential For Sale,Bloomingdale Townhouses,NO,Medium,493,False
7050000.0,2.0,3.0,1335.0,Residential For Sale,Address Fountain Views Hotel,NO,Luxury,499,True
5650000.0,3.0,5.0,2065.0,Residential For Sale,Damac Heights,YES,Luxury,466,True
3100000.0,2.0,3.0,1219.0,Residential For Sale,Residences 7,PARTLY,Medium,548,True
2890000.0,2.0,2.0,1011.0,Residential For Sale,Burj Crown,NO,Medium,482,True
1520000.0,1.0,2.0,697.0,Residential For Sale,Hartland Greens,NO,Medium,501,True
3000000.0,5.0,5.0,3247.0,Residential For Sale,Santorini,NO,Medium,459,False
950000.0,1.0,1.0,670.0,Residential For Sale,Binghatti Venus,NO,low-economy,458,True
1290000.0,1.0,1.0,513.0,Residential For Sale,The Crest Tower B,NO,Medium,460,True
500000.0,2.0,1.0,383.0,Residential For Sale,AZIZI Roy Mediterranean,YES,low-economy,496,True
9448437.5,5.0,7.0,5796.375,Residential For Sale,Bay Villas,NO,Luxury,467,True
8000000.0,3.0,4.0,2871.0,Residential For Sale,Marina Arcade Tower,NO,Luxury,478,True
2150000.0,1.0,1.0,762.0,Residential For Sale,Marina Gate 2,NO,Medium,528,True
5250000.0,2.0,2.0,1363.0,Residential For Sale,Boulevard Point,YES,Luxury,557,True
6250000.0,3.0,3.0,3274.0,Residential For Sale,Park Island Villas,NO,Luxury,493,True
2999999.0,1.0,2.0,764.0,Residential For Sale,Beach Isle,YES,Medium,627,True
3399999.0,2.0,3.0,1567.0,Residential For Sale,BLVD Heights Tower 1,NO,Medium,494,True
1600000.0,1.0,2.0,932.0,Residential For Sale,Blakely Tower,NO,Medium,513,True
3950000.0,1.0,2.0,1716.0,Residential For Sale,Ruby,YES,Medium,471,True
9448437.5,3.0,4.0,2400.0,Residential For Sale,Grand Bleu Tower 1,NO,Luxury,464,True
1450000.0,1.0,1.0,649.0,Residential For Sale,Park Ridge Tower C,NO,Medium,523,True
4950000.0,3.0,4.0,2785.0,Residential For Sale,Park Ridge Tower C,NO,Medium,531,True
6299000.0,4.0,6.0,3438.0,Residential For Sale,Lua Residences,PARTLY,Luxury,474,False
9260000.0,5.0,7.0,4950.0,Residential For Sale,Lua Residences,PARTLY,Luxury,474,False
2600000.0,3.0,4.0,2567.0,Residential For Sale,Mudon Al Ranim 2,NO,Medium,486,True
570000.0,2.0,1.0,374.0,Residential For Sale,Vincitore Benessere,NO,low-economy,468,True
3000000.0,3.0,4.0,2388.0,Residential For Sale,Rove Home,PARTLY,Medium,453,False
1370000.0,3.0,4.0,2185.0,Residential For Sale,Faradis Tower,YES,Medium,458,False
2400000.0,3.0,4.0,2237.0,Residential For Sale,Sharjah Sustainable City,NO,Medium,461,False
9448437.5,6.0,3.0,5796.375,Residential For Sale,Sobha Reserve,NO,Luxury,465,True
1000000.0,1.0,2.0,939.0,Residential For Sale,Artesia B,YES,low-economy,480,True
2350000.0,1.0,1.0,820.0,Residential For Sale,Erin,NO,Medium,453,True
3695000.0,2.0,4.0,1392.0,Residential For Sale,LIV Residence,YES,Medium,505,True
9448437.5,4.0,5.0,5795.0,Residential For Sale,Siniyah Island,NO,Luxury,472,False
2550000.0,3.0,4.0,2890.0,Residential For Sale,Al Fahad Tower 2,NO,Medium,481,True
9448437.5,5.0,6.0,4747.0,Residential For Sale,The Woodland Residences,NO,Luxury,452,True
2100000.0,2.0,2.0,1824.0,Residential For Sale,Al Waha Villas,NO,Medium,481,True
2800000.0,4.0,4.0,2551.0,Residential For Sale,Mira Oasis 2,NO,Medium,468,True
3100000.0,3.0,4.0,2174.0,Residential For Sale,Marina Crown,NO,Medium,485,True
1600000.0,3.0,5.0,1881.0,Residential For Sale,Primerose,NO,Medium,485,True
9000000.0,3.0,5.0,1867.0,Residential For Sale,Jumeirah Gate Tower 1,NO,Luxury,486,True
850000.0,1.0,2.0,900.0,Residential For Sale,Lake Point Tower,NO,low-economy,464,True
950000.0,1.0,1.0,639.0,Residential For Sale,Concorde Tower,YES,low-economy,517,True
2349000.0,1.0,2.0,926.0,Residential For Sale,Canal Heights 2,NO,Medium,465,True
1925000.0,3.0,4.0,1335.0,Residential For Sale,Rukan 2,NO,Medium,486,False
4000000.0,4.0,4.0,1948.0,Residential For Sale,Park Residences 4,NO,Medium,452,True
9448437.5,6.0,7.0,5796.375,Residential For Sale,The Aldea,NO,Luxury,459,True
475000.0,2.0,1.0,449.0,Residential For Sale,Etlala Residence,NO,low-economy,457,True
4490000.0,4.0,4.0,3507.0,Residential For Sale,Opal Gardens,NO,Medium,468,False
2400000.0,3.0,2.0,1904.0,Residential For Sale,Nima,NO,Medium,467,True
4900000.0,2.0,3.0,1623.0,Residential For Sale,Peninsula Five,NO,Medium,622,True
9448437.5,2.0,3.0,5796.375,Residential For Sale,Dubai Hills View,YES,Luxury,494,True
9448437.5,5.0,7.0,5796.375,Residential For Sale,Mirador,NO,Luxury,548,True
4800000.0,2.0,2.0,1258.0,Residential For Sale,The Address Residences Dubai Opera Tower 1,YES,Medium,464,True
729000.0,1.0,2.0,540.0,Residential For Sale,Darb 4,PARTLY,low-economy,502,False
650000.0,2.0,1.0,332.0,Residential For Sale,AZIZI Riviera 35,NO,low-economy,473,True
3050000.0,2.0,3.0,1369.0,Residential For Sale,Damac Heights,NO,Medium,458,True
1600000.0,2.0,3.0,1078.0,Residential For Sale,Goldcrest Views 2,NO,Medium,475,True
7100000.0,3.0,3.0,1955.0,Residential For Sale,La Cote Building 5,NO,Luxury,456,True
2500000.0,1.0,2.0,1117.0,Residential For Sale,Maurya,YES,Medium,474,True
5450000.0,3.0,4.0,2701.0,Residential For Sale,Executive Residences 2,NO,Luxury,453,True
850000.0,2.0,4.0,1469.0,Residential For Sale,The Centurion Residences,NO,low-economy,452,True
9448437.5,5.0,6.0,5796.375,Residential For Sale,The Acres,NO,Luxury,451,False
3750000.0,3.0,4.0,2465.0,Residential For Sale,Marina Arcade Tower,NO,Medium,478,True
9448437.5,5.0,5.0,4800.0,Residential For Sale,Calida,NO,Luxury,480,True
1200000.0,1.0,2.0,960.0,Residential For Sale,Safeer Tower 1,YES,Medium,489,True
9448437.5,4.0,5.0,5796.375,Residential For Sale,Alaya,NO,Luxury,454,False
9448437.5,3.0,4.0,5324.0,Residential For Sale,Marina Arcade Tower,NO,Luxury,478,True
1500000.0,1.0,2.0,883.0,Residential For Sale,Bay Residences,NO,Medium,449,False
5250000.0,3.0,4.0,2282.0,Residential For Sale,Maple 1,YES,Luxury,486,True
3200000.0,3.0,4.0,2280.0,Residential For Sale,Haven By Aldar,NO,Medium,488,True
1495000.0,1.0,2.0,892.0,Residential For Sale,Sobha Creek Vistas Grande,NO,Medium,482,True
3680000.0,2.0,3.0,1201.0,Residential For Sale,Laurel,NO,Medium,454,False
1400000.0,2.0,3.0,1303.0,Residential For Sale,Avenue Residence 1,NO,Medium,486,True
8400000.0,4.0,5.0,2307.0,Residential For Sale,Vida Residences Dubai Marina,NO,Luxury,458,True
1100000.0,1.0,2.0,792.0,Residential For Sale,Opalz By Danube Tower 2,NO,Medium,458,True
4400000.0,2.0,3.0,1666.0,Residential For Sale,Building 17,PARTLY,Medium,506,True
1350000.0,1.0,1.0,896.0,Residential For Sale,Views A,NO,Medium,460,False
2615000.0,3.0,5.0,3200.0,Residential For Sale,Sharjah Garden City,PARTLY,Medium,461,False
1850000.0,2.0,3.0,1777.0,Residential For Sale,The Imperial Residence Podium,NO,Medium,464,True
3573500.0,5.0,6.0,2366.0,Residential For Sale,Portofino,YES,Medium,496,False
1100000.0,2.0,1.0,409.0,Residential For Sale,Viewz 1 by Danube,YES,Medium,494,True
9448437.5,4.0,4.0,5796.375,Residential For Sale,Alaya,NO,Luxury,466,True
2500000.0,3.0,3.0,2020.0,Residential For Sale,Noor Townhouses,NO,Medium,471,True
2450000.0,2.0,2.0,1215.0,Residential For Sale,Golf Heights,NO,Medium,461,True
1300000.0,2.0,3.0,1477.0,Residential For Sale,Waterfall District,NO,Medium,473,True
3390000.0,1.0,2.0,793.0,Residential For Sale,Grand Bleu Tower 2,NO,Medium,452,True
2100000.0,3.0,4.0,1985.0,Residential For Sale,MAG 5,NO,Medium,473,True
9448437.5,7.0,3.0,5796.375,Residential For Sale,Sector E,NO,Luxury,503,True
2150000.0,1.0,2.0,705.0,Residential For Sale,Society House,NO,Medium,459,True
9448437.5,5.0,4.0,5728.0,Residential For Sale,Jouri Hills,PARTLY,Luxury,474,True
1500000.0,2.0,2.0,1021.0,Residential For Sale,Rukan 3,NO,Medium,477,True
520000.0,1.0,1.0,599.0,Residential For Sale,Royal breeze 2,NO,low-economy,646,False
775000.0,1.0,1.0,988.0,Residential For Sale,Al Thamam 08,NO,low-economy,471,True
1350000.0,1.0,1.0,474.0,Residential For Sale,Collective 2.0 Tower B,NO,Medium,473,True
270345.0,2.0,1.0,410.0,Residential For Sale,Verdana Residence,PARTLY,low-economy,449,False
585000.0,2.0,1.0,392.0,Residential For Sale,Glamz by Danube,YES,low-economy,502,False
700000.0,2.0,1.0,301.0,Residential For Sale,AZIZI Riviera,YES,low-economy,468,False
9448437.5,6.0,7.0,5796.375,Residential For Sale,Elysian Mansions,NO,Luxury,485,True
4700000.0,4.0,5.0,3631.0,Residential For Sale,Jebel Ali Village Villas,NO,Medium,473,False
2200000.0,2.0,2.0,1058.0,Residential For Sale,Grove,NO,Medium,499,True
9448437.5,5.0,6.0,5796.375,Residential For Sale,Bay Villas,NO,Luxury,454,False
1900000.0,2.0,1.0,688.0,Residential For Sale,Safa Two,NO,Medium,481,True
3895000.0,1.0,2.0,1167.0,Residential For Sale,Palm Beach Towers 3,YES,Medium,521,True
500000.0,2.0,1.0,430.0,Residential For Sale,Azizi Plaza,YES,low-economy,547,True
2400000.0,1.0,1.0,820.0,Residential For Sale,Grande,NO,Medium,482,True
4000000.0,3.0,5.0,2153.0,Residential For Sale,Bahwan Tower Downtown,YES,Medium,493,True
760000.0,1.0,1.0,678.0,Residential For Sale,Azizi Aura,NO,low-economy,559,True
4000000.0,2.0,3.0,1270.0,Residential For Sale,Grande,NO,Medium,482,True
2500000.0,4.0,5.0,1550.0,Residential For Sale,Santorini,NO,Medium,461,False
2150000.0,2.0,2.0,981.0,Residential For Sale,Cedar,NO,Medium,621,True
850000.0,1.0,2.0,789.0,Residential For Sale,Artesia C,YES,low-economy,566,True
3800000.0,1.0,2.0,1490.0,Residential For Sale,Oceana Southern,YES,Medium,464,True
2700000.0,4.0,5.0,1411.0,Residential For Sale,Orchid Park,NO,Medium,461,True
650000.0,2.0,1.0,308.0,Residential For Sale,AZIZI Riviera 29,NO,low-economy,453,False
3500000.0,2.0,2.0,1249.0,Residential For Sale,Jomana 7,NO,Medium,479,True
2650000.0,2.0,2.0,1293.0,Residential For Sale,Marina Heights,NO,Medium,502,True
910000.0,1.0,2.0,722.0,Residential For Sale,G24,YES,low-economy,458,True
7500000.0,3.0,5.0,2358.0,Residential For Sale,Canal Front Residence 5,NO,Luxury,450,True
900000.0,1.0,1.0,479.0,Residential For Sale,AZIZI Riviera,NO,low-economy,478,True
3000000.0,4.0,4.0,2671.0,Residential For Sale,Parkside 3,NO,Medium,461,True
200000.0,2.0,3.0,4850.0,Residential For Sale,Manama,NO,low-economy,462,False
500000.0,2.0,1.0,526.0,Residential For Sale,Maple 2,NO,low-economy,479,True
5300000.0,3.0,3.0,2874.0,Residential For Sale,Redwood Park,NO,Luxury,621,True
2400000.0,3.0,4.0,1771.0,Residential For Sale,La Violeta 2,NO,Medium,495,True
3500000.0,1.0,2.0,1378.0,Residential For Sale,Burj Khalifa,NO,Medium,458,True
9448437.5,5.0,6.0,4885.0,Residential For Sale,Ramhan Island Villas,NO,Luxury,514,False
2300000.0,3.0,3.0,1771.0,Residential For Sale,La Violeta 2,NO,Medium,506,True
575000.0,2.0,1.0,415.0,Residential For Sale,Prime Residency 3,NO,low-economy,479,True
9448437.5,2.0,3.0,5796.375,Residential For Sale,Samana Portofino,PARTLY,Luxury,472,False
980000.0,1.0,2.0,815.0,Residential For Sale,Samana Ivy Gardens 2,PARTLY,low-economy,470,False
7250000.0,4.0,7.0,4016.0,Residential For Sale,Harmony,NO,Luxury,460,False
668000.0,2.0,1.0,421.0,Residential For Sale,Samana Ivy Gardens 2,PARTLY,low-economy,470,False
1050000.0,1.0,2.0,704.0,Residential For Sale,Azizi Greenfield,NO,Medium,457,False
9448437.5,5.0,5.0,5796.375,Residential For Sale,Alaya,PARTLY,Luxury,452,False
4300000.0,3.0,5.0,2587.0,Residential For Sale,Picadilly Green,YES,Medium,480,True
4500000.0,4.0,6.0,2855.0,Residential For Sale,Paradise Hills,NO,Medium,468,True
600000.0,2.0,1.0,592.0,Residential For Sale,Jasmine B,NO,low-economy,479,True
815999.0,2.0,1.0,517.0,Residential For Sale,DEC Tower 1,YES,low-economy,495,True
1400000.0,1.0,1.0,801.0,Residential For Sale,MAG City Meydan,NO,Medium,468,True
999999.0,2.0,1.0,350.0,Residential For Sale,Sky Bay Hotel,YES,low-economy,453,False
3350000.0,3.0,3.0,1894.0,Residential For Sale,Rimal 2,NO,Medium,480,True
570000.0,1.0,1.0,842.0,Residential For Sale,Skycourts Tower D,NO,low-economy,463,True
5500000.0,2.0,3.0,1546.0,Residential For Sale,Burj Khalifa,YES,Luxury,484,True
2100000.0,2.0,4.0,1686.0,Residential For Sale,Golf Terrace B,YES,Medium,480,True
1450000.0,1.0,1.0,550.0,Residential For Sale,Sobha One Tower B,NO,Medium,464,False
700000.0,1.0,2.0,672.0,Residential For Sale,Glitz 1,NO,low-economy,479,True
1850000.0,2.0,3.0,1344.0,Residential For Sale,Welcome Residency,NO,Medium,465,True
3100000.0,4.0,3.0,2363.0,Residential For Sale,Anya 2,NO,Medium,480,True
1850000.0,1.0,1.0,550.0,Residential For Sale,Trillionaire Residences,NO,Medium,458,True
3590000.0,2.0,2.0,1582.0,Residential For Sale,Elara,PARTLY,Medium,496,True
7752000.0,3.0,4.0,1850.0,Residential For Sale,The Address Sky View Tower 1,YES,Luxury,494,True
550000.0,1.0,1.0,669.0,Residential For Sale,Qasr Sabah 3,PARTLY,low-economy,523,True
2650000.0,2.0,3.0,1381.0,Residential For Sale,PRIVE BY DAMAC (A),YES,Medium,454,True
560000.0,2.0,1.0,444.0,Residential For Sale,Ghalia,YES,low-economy,480,True
4200000.0,3.0,3.0,1361.0,Residential For Sale,Burj Crown,YES,Medium,451,True
760000.0,1.0,2.0,645.0,Residential For Sale,Binghatti Gate,NO,low-economy,502,True
3150000.0,1.0,2.0,1012.0,Residential For Sale,The 8,YES,Medium,465,True
1250000.0,1.0,1.0,739.0,Residential For Sale,Seven City JLT,YES,Medium,522,True
3200000.0,1.0,2.0,809.0,Residential For Sale,Jumeirah Gate Tower 2,YES,Medium,472,True
1150000.0,2.0,3.0,1050.0,Residential For Sale,Savannah,NO,Medium,472,False
1219000.0,1.0,1.0,631.0,Residential For Sale,Golf Gate 2,NO,Medium,472,False
1868000.0,2.0,2.0,1118.0,Residential For Sale,Lagoon Views,NO,Medium,472,False
3700000.0,2.0,2.0,1203.0,Residential For Sale,Port de La Mer,YES,Medium,557,True
3990000.0,2.0,3.0,1934.0,Residential For Sale,The Terraces,YES,Medium,513,True
6700000.0,4.0,6.0,2502.0,Residential For Sale,Sobha Hartland Estates-Townhouses,NO,Luxury,557,True
975000.0,1.0,2.0,846.0,Residential For Sale,Roxana Residence C,YES,low-economy,480,True
3890000.0,2.0,3.0,1448.0,Residential For Sale,Imperial Avenue,PARTLY,Medium,481,True
9448437.5,5.0,6.0,5796.375,Residential For Sale,Farm Gardens 2,NO,Luxury,473,False
2400000.0,3.0,4.0,2346.0,Residential For Sale,Nima,NO,Medium,454,False
1250888.0,2.0,3.0,1040.0,Residential For Sale,Haya On The Park,PARTLY,Medium,465,False
550000.0,2.0,1.0,524.0,Residential For Sale,Blue Bay,NO,low-economy,447,False
4000000.0,2.0,3.0,1477.0,Residential For Sale,Nobles Tower,NO,Medium,450,True
2387000.0,4.0,4.0,2710.0,Residential For Sale,Hayyan,PARTLY,Medium,469,False
2700000.0,2.0,4.0,1415.0,Residential For Sale,Al Jurf Gardens,NO,Medium,464,False
4699888.0,3.0,4.0,2513.0,Residential For Sale,Hartland Greens,NO,Medium,543,True
780000.0,1.0,1.0,759.0,Residential For Sale,Hera Tower,YES,low-economy,513,True
9448437.5,5.0,3.0,5796.375,Residential For Sale,Al Jurf Gardens,NO,Luxury,464,False
2800000.0,4.0,3.0,2268.0,Residential For Sale,Santorini,NO,Medium,503,True
9448437.5,5.0,3.0,5796.375,Residential For Sale,Al Jurf Gardens,NO,Luxury,464,False
1400000.0,2.0,2.0,955.0,Residential For Sale,Vincitore Benessere,NO,Medium,485,True
700000.0,1.0,1.0,692.0,Residential For Sale,Tiraz,PARTLY,low-economy,552,False
3600000.0,3.0,4.0,1620.0,Residential For Sale,Creekside 18 B,NO,Medium,482,True
9448437.5,5.0,7.0,5796.375,Residential For Sale,Alaya,NO,Luxury,563,True
9448437.5,4.0,5.0,5054.0,Residential For Sale,Sobha Reserve,NO,Luxury,454,True
3200000.0,3.0,4.0,5600.0,Residential For Sale,Al Dana Villas,NO,Medium,489,False
9448437.5,5.0,6.0,5796.375,Residential For Sale,District One West Phase I,NO,Luxury,541,True
5286000.0,4.0,6.0,4908.0,Residential For Sale,Sequoia,NO,Luxury,466,False
3700000.0,4.0,5.0,1539.0,Residential For Sale,Bliss,NO,Medium,466,True
560000.0,2.0,1.0,409.0,Residential For Sale,Joya Blanca Residences,PARTLY,low-economy,495,True
9448437.5,4.0,6.0,3201.0,Residential For Sale,Vida Residence 1,YES,Luxury,545,True
1100000.0,1.0,2.0,819.0,Residential For Sale,Concorde Tower,NO,Medium,460,True
3950000.0,4.0,5.0,2010.0,Residential For Sale,Elie Saab VIE Townhouses,NO,Medium,489,True
9448437.5,5.0,3.0,5796.375,Residential For Sale,South Bay 1,NO,Luxury,493,True
2500000.0,2.0,2.0,1377.0,Residential For Sale,The IVY,NO,Medium,457,True
980000.0,5.0,7.0,1800.0,Residential For Sale,Al Zaheya Gardens,NO,low-economy,451,False
2700000.0,1.0,1.0,801.0,Residential For Sale,La Sirene Building 1,NO,Medium,507,True
1103000.0,1.0,1.0,871.0,Residential For Sale,Helvetia Residences,NO,Medium,550,False
800000.0,1.0,2.0,625.0,Residential For Sale,FH Residency,PARTLY,low-economy,449,False
730000.0,1.0,2.0,653.0,Residential For Sale,Afnan 1,NO,low-economy,479,True
1045000.0,2.0,1.0,425.0,Residential For Sale,Helvetia Residences,NO,Medium,586,False
2699999.0,4.0,6.0,1824.0,Residential For Sale,Goldenwoods Villas,NO,Medium,523,True
1505888.0,2.0,2.0,1242.0,Residential For Sale,The Central Downtown,NO,Medium,639,False
1450000.0,1.0,2.0,773.0,Residential For Sale,Mosela Waterside Residences,NO,Medium,460,True
1280000.0,1.0,2.0,810.0,Residential For Sale,Bayz by Danube,NO,Medium,507,True
2692888.0,3.0,3.0,2225.0,Residential For Sale,The Central Downtown,NO,Medium,640,False
600000.0,1.0,1.0,811.0,Residential For Sale,Lakeside Tower C,YES,low-economy,499,True
500000.0,2.0,1.0,499.0,Residential For Sale,The Crescent A,PARTLY,low-economy,537,True
3350000.0,2.0,3.0,2073.0,Residential For Sale,Creek Gate Tower 1,YES,Medium,481,True
1350000.0,2.0,1.0,453.0,Residential For Sale,Canal Heights,NO,Medium,500,True
900000.0,1.0,1.0,523.0,Residential For Sale,AZIZI Riviera 9,NO,low-economy,494,True
1150000.0,3.0,3.0,1707.0,Residential For Sale,Hajar Stone Villas,NO,Medium,728,True
1899000.0,2.0,3.0,1254.0,Residential For Sale,Bay's Edge,NO,Medium,461,True
3000000.0,4.0,5.0,2773.0,Residential For Sale,Sun Island,NO,Medium,454,False
850000.0,1.0,2.0,677.0,Residential For Sale,Tower 108,YES,low-economy,552,True
3799999.0,2.0,3.0,1391.0,Residential For Sale,Burj Vista 1,NO,Medium,467,True
1650000.0,1.0,1.0,806.0,Residential For Sale,Reehan 2,NO,Medium,529,True
3400000.0,3.0,3.0,1746.0,Residential For Sale,Tower D,YES,Medium,583,True
2800000.0,2.0,2.0,1514.0,Residential For Sale,Tower D,YES,Medium,583,True
4300000.0,1.0,2.0,1143.0,Residential For Sale,The Palm Tower,YES,Medium,468,True
4450000.0,2.0,2.0,1325.0,Residential For Sale,Act Towers,YES,Medium,514,True
1800000.0,1.0,1.0,1055.0,Residential For Sale,Tower D,YES,Medium,583,True
4150000.0,4.0,5.0,2173.0,Residential For Sale,Bloomingdale Townhouses,NO,Medium,495,False
1190000.0,2.0,1.0,491.0,Residential For Sale,Chic Tower,NO,Medium,520,True
7150000.0,4.0,5.0,3520.0,Residential For Sale,Al Jubail Island,NO,Luxury,453,False
800000.0,2.0,1.0,470.0,Residential For Sale,Cape Hayat,NO,low-economy,460,False
669000.0,2.0,1.0,354.0,Residential For Sale,Al Maryah Vista,YES,low-economy,454,False
674000.0,2.0,1.0,484.0,Residential For Sale,Burj View Residence,YES,low-economy,462,True
1600000.0,2.0,2.0,1300.0,Residential For Sale,Peace Lagoons,NO,Medium,468,False
2500000.0,2.0,1.0,437.0,Residential For Sale,Ciel Tower,YES,Medium,461,False
